"Analysis","Pipeline version","Sample","MGnify ID","Experiment type","Assembly","ENA run","ENA WGS sequence set"
"MGYA00212008","4.1","ERS2653012","MGYS00002961","metagenomic",,"ERR2739103",
"MGYA00212004","4.1","ERS2652941","MGYS00002961","metagenomic",,"ERR2738738",
"MGYA00211715","4.1","ERS2653082","MGYS00002961","metagenomic",,"ERR2739179",
"MGYA00211695","4.1","ERS2653056","MGYS00002961","metagenomic",,"ERR2739328",
"MGYA00221553","4.1","SRS2418135","MGYS00003194","metagenomic",,"SRR5917061",
"MGYA00232789","4.1","SRS3195134","MGYS00003194","metagenomic",,"SRR7595159",
"MGYA00232849","4.1","SRS3195146","MGYS00003194","metagenomic",,"SRR7595219",
"MGYA00222644","4.1","SRS2418778","MGYS00003194","metagenomic",,"SRR5918662",
"MGYA00239207","4.1","SRS209910","MGYS00003439","metagenomic",,"SRR218104",
"MGYA00245426","4.1","ERS2085136","MGYS00003488","metagenomic",,"ERR2241691",
"MGYA00149071","4.1","SRS1213917","MGYS00002230","metagenomic",,"SRR6365031",
"MGYA00245417","4.1","ERS2085127","MGYS00003488","metagenomic",,"ERR2241682",
"MGYA00162997","4.1","ERS1871394","MGYS00001935","metagenomic",,"ERR2098380",
"MGYA00211815","4.1","ERS2653053","MGYS00002961","metagenomic",,"ERR2739319",
"MGYA00211951","4.1","ERS2652983","MGYS00002961","metagenomic",,"ERR2738936",
"MGYA00242269","4.1","SRS2531751","MGYS00003475","metagenomic",,"SRR6060214",
"MGYA00149018","4.1","SRS1213903","MGYS00002230","metagenomic",,"SRR6364992",
"MGYA00149068","4.1","SRS1214242","MGYS00002230","metagenomic",,"SRR6365004",
"MGYA00199235","4.1","ERS2509169","MGYS00002706","metagenomic",,"ERR2597470",
"MGYA00147346","4.1","ERS1510281","MGYS00001481","metagenomic",,"ERR1806504",
"MGYA00199095","4.1","ERS2509117","MGYS00002706","metagenomic",,"ERR2597418",
"MGYA00152811","4.1","SRS2472196","MGYS00002301","metagenomic",,"SRR5983369",
"MGYA00211827","4.1","ERS2653081","MGYS00002961","metagenomic",,"ERR2739175",
"MGYA00166666","4.1","ERS2464051","MGYS00002388","metagenomic",,"ERR2560629",
"MGYA00151867","4.1","SRS942313","MGYS00001174","metagenomic",,"SRR2034637",
"MGYA00220389","4.1","SRS2417603","MGYS00003194","metagenomic",,"SRR5915398",
"MGYA00232713","4.1","SRS3195052","MGYS00003194","metagenomic",,"SRR7595083",
"MGYA00212151","4.1","ERS2653024","MGYS00002961","metagenomic",,"ERR2739130",
"MGYA00245381","4.1","ERS2085091","MGYS00003488","metagenomic",,"ERR2241646",
"MGYA00219848","4.1","SRS2409070","MGYS00003194","metagenomic",,"SRR5902475",
"MGYA00212122","4.1","ERS2653042","MGYS00002961","metagenomic",,"ERR2739282",
"MGYA00218206","4.1","ERS2765145","MGYS00003179","metagenomic",,"ERR2815295",
"MGYA00221587","4.1","SRS2418268","MGYS00003194","metagenomic",,"SRR5917095",
"MGYA00245666","4.1","ERS2085376","MGYS00003488","metagenomic",,"ERR2241931",
"MGYA00211965","4.1","ERS2653007","MGYS00002961","metagenomic",,"ERR2739071",
"MGYA00224976","4.1","SRS2417619","MGYS00003194","metagenomic",,"SRR6403555",
"MGYA00199103","4.1","ERS2509057","MGYS00002706","metagenomic",,"ERR2597358",
"MGYA00149001","4.1","SRS1214239","MGYS00002230","metagenomic",,"SRR6365024",
"MGYA00157185","4.1","ERS1704516","MGYS00001311","metagenomic",,"ERR1956838",
"MGYA00211490","4.1","ERS2653072","MGYS00002961","metagenomic",,"ERR2739379",
"MGYA00245678","4.1","ERS2085388","MGYS00003488","metagenomic",,"ERR2241943",
"MGYA00157170","4.1","ERS1732965","MGYS00001311","metagenomic",,"ERR1974363",
"MGYA00152786","4.1","SRS2472211","MGYS00002301","metagenomic",,"SRR5983341",
"MGYA00245588","4.1","ERS2085298","MGYS00003488","metagenomic",,"ERR2241853",
"MGYA00245620","4.1","ERS2085330","MGYS00003488","metagenomic",,"ERR2241885",
"MGYA00153127","4.1","SRS2441849","MGYS00002301","metagenomic",,"SRR5947861",
"MGYA00219842","4.1","SRS2409064","MGYS00003194","metagenomic",,"SRR5902469",
"MGYA00211973","4.1","ERS2652960","MGYS00002961","metagenomic",,"ERR2738846",
"MGYA00211587","4.1","ERS2652990","MGYS00002961","metagenomic",,"ERR2738969",
"MGYA00212268","4.1","ERS2652923","MGYS00002961","metagenomic",,"ERR2738648",
"MGYA00211930","4.1","ERS2653011","MGYS00002961","metagenomic",,"ERR2739098",
"MGYA00245522","4.1","ERS2085232","MGYS00003488","metagenomic",,"ERR2241787",
"MGYA00153121","4.1","SRS2472323","MGYS00002301","metagenomic",,"SRR5983439",
"MGYA00152945","4.1","SRS2472240","MGYS00002301","metagenomic",,"SRR5983300",
"MGYA00212273","4.1","ERS2652957","MGYS00002961","metagenomic",,"ERR2738823",
"MGYA00219998","4.1","SRS2417520","MGYS00003194","metagenomic",,"SRR5915007",
"MGYA00152848","4.1","SRS2441839","MGYS00002301","metagenomic",,"SRR5947871",
"MGYA00211846","4.1","ERS2653065","MGYS00002961","metagenomic",,"ERR2739358",
"MGYA00153042","4.1","SRS2472152","MGYS00002301","metagenomic",,"SRR5983426",
"MGYA00199106","4.1","ERS2509033","MGYS00002706","metagenomic",,"ERR2597334",
"MGYA00212284","4.1","ERS2652981","MGYS00002961","metagenomic",,"ERR2738925",
"MGYA00220814","4.1","SRS2417683","MGYS00003194","metagenomic",,"SRR5915823",
"MGYA00211581","4.1","ERS2652950","MGYS00002961","metagenomic",,"ERR2738785",
"MGYA00211993","4.1","ERS2653047","MGYS00002961","metagenomic",,"ERR2739300",
"MGYA00222428","4.1","SRS2418862","MGYS00003194","metagenomic",,"SRR5918446",
"MGYA00221520","4.1","SRS2418291","MGYS00003194","metagenomic",,"SRR5917028",
"MGYA00232629","4.1","SRS3195042","MGYS00003194","metagenomic",,"SRR7594999",
"MGYA00166605","4.1","ERS2464053","MGYS00002388","metagenomic",,"ERR2560634",
"MGYA00236351","4.1","SRS3194204","MGYS00003194","metagenomic",,"SRR7599097",
"MGYA00222564","4.1","SRS2418888","MGYS00003194","metagenomic",,"SRR5918582",
"MGYA00222719","4.1","SRS2418822","MGYS00003194","metagenomic",,"SRR5918737",
"MGYA00221526","4.1","SRS2418293","MGYS00003194","metagenomic",,"SRR5917034",
"MGYA00223323","4.1","SRS2423077","MGYS00003194","metagenomic",,"SRR5924903",
"MGYA00149078","4.1","SRS1213919","MGYS00002230","metagenomic",,"SRR6365033",
"MGYA00157223","4.1","ERS1444949","MGYS00001311","metagenomic",,"ERR1731831",
"MGYA00222138","4.1","SRS2418059","MGYS00003194","metagenomic",,"SRR5917650",
"MGYA00211599","4.1","ERS2652985","MGYS00002961","metagenomic",,"ERR2738943",
"MGYA00211504","4.1","ERS2652976","MGYS00002961","metagenomic",,"ERR2739221",
"MGYA00211674","4.1","ERS2652956","MGYS00002961","metagenomic",,"ERR2738822",
"MGYA00153041","4.1","SRS2441892","MGYS00002301","metagenomic",,"SRR5947818",
"MGYA00222834","4.1","SRS2418847","MGYS00003194","metagenomic",,"SRR5918852",
"MGYA00153134","4.1","SRS2472363","MGYS00002301","metagenomic",,"SRR5983354",
"MGYA00199188","4.1","ERS2509229","MGYS00002706","metagenomic",,"ERR2597530",
"MGYA00199167","4.1","ERS2509072","MGYS00002706","metagenomic",,"ERR2597373",
"MGYA00152917","4.1","SRS2472360","MGYS00002301","metagenomic",,"SRR5983368",
"MGYA00212007","4.1","ERS2652957","MGYS00002961","metagenomic",,"ERR2738828",
"MGYA00199240","4.1","ERS2509215","MGYS00002706","metagenomic",,"ERR2597516",
"MGYA00212114","4.1","ERS2652979","MGYS00002961","metagenomic",,"ERR2738908",
"MGYA00153009","4.1","SRS2472319","MGYS00002301","metagenomic",,"SRR5983441",
"MGYA00232970","4.1","SRS3195117","MGYS00003194","metagenomic",,"SRR7595340",
"MGYA00166670","4.1","ERS2464044","MGYS00002388","metagenomic",,"ERR2560607",
"MGYA00242268","4.1","SRS2531752","MGYS00003475","metagenomic",,"SRR6060213",
"MGYA00199187","4.1","ERS2509197","MGYS00002706","metagenomic",,"ERR2597498",
"MGYA00152947","4.1","SRS2441852","MGYS00002301","metagenomic",,"SRR5947858",
"MGYA00245560","4.1","ERS2085270","MGYS00003488","metagenomic",,"ERR2241825",
"MGYA00222545","4.1","SRS2418885","MGYS00003194","metagenomic",,"SRR5918563",
"MGYA00236418","4.1","SRS3194134","MGYS00003194","metagenomic",,"SRR7599164",
"MGYA00212140","4.1","ERS2652925","MGYS00002961","metagenomic",,"ERR2738658",
"MGYA00153043","4.1","SRS2441879","MGYS00002301","metagenomic",,"SRR5947831",
"MGYA00212027","4.1","ERS2653044","MGYS00002961","metagenomic",,"ERR2739290",
"MGYA00153051","4.1","SRS2472181","MGYS00002301","metagenomic",,"SRR5983390",
"MGYA00232747","4.1","SRS3195148","MGYS00003194","metagenomic",,"SRR7595117",
"MGYA00166595","4.1","ERS2464050","MGYS00002388","metagenomic",,"ERR2560625",
"MGYA00211878","4.1","ERS2653006","MGYS00002961","metagenomic",,"ERR2739067",
"MGYA00220424","4.1","SRS2417676","MGYS00003194","metagenomic",,"SRR5915433",
"MGYA00221604","4.1","SRS2418300","MGYS00003194","metagenomic",,"SRR5917112",
"MGYA00166576","4.1","ERS2464032","MGYS00002388","metagenomic",,"ERR2560571",
"MGYA00166615","4.1","ERS2464040","MGYS00002388","metagenomic",,"ERR2560594",
"MGYA00166659","4.1","ERS2464060","MGYS00002388","metagenomic",,"ERR2560654",
"MGYA00212058","4.1","ERS2652968","MGYS00002961","metagenomic",,"ERR2738894",
"MGYA00223070","4.1","SRS2422999","MGYS00003194","metagenomic",,"SRR5924650",
"MGYA00151854","4.1","SRS511709","MGYS00001174","metagenomic",,"SRR1044032",
"MGYA00152908","4.1","SRS2472379","MGYS00002301","metagenomic",,"SRR5983325",
"MGYA00211938","4.1","ERS2653048","MGYS00002961","metagenomic",,"ERR2739302",
"MGYA00199243","4.1","ERS2509137","MGYS00002706","metagenomic",,"ERR2597438",
"MGYA00166636","4.1","ERS2464042","MGYS00002388","metagenomic",,"ERR2560600",
"MGYA00152876","4.1","SRS2441850","MGYS00002301","metagenomic",,"SRR5947860",
"MGYA00157147","4.1","ERS1445915","MGYS00001311","metagenomic",,"ERR2455378",
"MGYA00166613","4.1","ERS2464048","MGYS00002388","metagenomic",,"ERR2560620",
"MGYA00223136","4.1","SRS2423087","MGYS00003194","metagenomic",,"SRR5924716",
"MGYA00166616","4.1","ERS2464033","MGYS00002388","metagenomic",,"ERR2560573",
"MGYA00153074","4.1","SRS2472353","MGYS00002301","metagenomic",,"SRR5983427",
"MGYA00222463","4.1","SRS2418871","MGYS00003194","metagenomic",,"SRR5918481",
"MGYA00211560","4.1","ERS2653029","MGYS00002961","metagenomic",,"ERR2739156",
"MGYA00211812","4.1","ERS2652977","MGYS00002961","metagenomic",,"ERR2738897",
"MGYA00245461","4.1","ERS2085171","MGYS00003488","metagenomic",,"ERR2241726",
"MGYA00224665","4.1","SRS2406776","MGYS00003194","metagenomic",,"SRR6403244",
"MGYA00212104","4.1","ERS2652937","MGYS00002961","metagenomic",,"ERR2738716",
"MGYA00220198","4.1","SRS2417531","MGYS00003194","metagenomic",,"SRR5915207",
"MGYA00211469","4.1","ERS2652937","MGYS00002961","metagenomic",,"ERR2738719",
"MGYA00211467","4.1","ERS2652913","MGYS00002961","metagenomic",,"ERR2738613",
"MGYA00211740","4.1","ERS2652964","MGYS00002961","metagenomic",,"ERR2738868",
"MGYA00152812","4.1","SRS2472217","MGYS00002301","metagenomic",,"SRR5983323",
"MGYA00211843","4.1","ERS2652978","MGYS00002961","metagenomic",,"ERR2738902",
"MGYA00162982","4.1","ERS1871390","MGYS00001935","metagenomic",,"ERR2098376",
"MGYA00211913","4.1","ERS2652955","MGYS00002961","metagenomic",,"ERR2738814",
"MGYA00245579","4.1","ERS2085289","MGYS00003488","metagenomic",,"ERR2241844",
"MGYA00224753","4.1","SRS2417622","MGYS00003194","metagenomic",,"SRR6403332",
"MGYA00212147","4.1","ERS2653028","MGYS00002961","metagenomic",,"ERR2739148",
"MGYA00232898","4.1","SRS3195034","MGYS00003194","metagenomic",,"SRR7595268",
"MGYA00245406","4.1","ERS2085116","MGYS00003488","metagenomic",,"ERR2241671",
"MGYA00221223","4.1","SRS2417968","MGYS00003194","metagenomic",,"SRR5916730",
"MGYA00152993","4.1","SRS2472224","MGYS00002301","metagenomic",,"SRR5983316",
"MGYA00199192","4.1","ERS2509087","MGYS00002706","metagenomic",,"ERR2597388",
"MGYA00245712","4.1","ERS2085422","MGYS00003488","metagenomic",,"ERR2241977",
"MGYA00153026","4.1","SRS2472198","MGYS00002301","metagenomic",,"SRR5983365",
"MGYA00222436","4.1","SRS2418864","MGYS00003194","metagenomic",,"SRR5918454",
"MGYA00153105","4.1","SRS2472190","MGYS00002301","metagenomic",,"SRR5983378",
"MGYA00211953","4.1","ERS2653001","MGYS00002961","metagenomic",,"ERR2739035",
"MGYA00157234","4.1","ERS1436379","MGYS00001311","metagenomic",,"ERR1974340",
"MGYA00232721","4.1","SRS3195047","MGYS00003194","metagenomic",,"SRR7595091",
"MGYA00245719","4.1","ERS2085429","MGYS00003488","metagenomic",,"ERR2241984",
"MGYA00199105","4.1","ERS2509099","MGYS00002706","metagenomic",,"ERR2597400",
"MGYA00232962","4.1","SRS3195118","MGYS00003194","metagenomic",,"SRR7595332",
"MGYA00236356","4.1","SRS3194369","MGYS00003194","metagenomic",,"SRR7599102",
"MGYA00223094","4.1","SRS2422989","MGYS00003194","metagenomic",,"SRR5924674",
"MGYA00153177","4.1","SRS259968","MGYS00000296","metagenomic",,"SRR341936",
"MGYA00212088","4.1","ERS2653079","MGYS00002961","metagenomic",,"ERR2739404",
"MGYA00222244","4.1","SRS2418212","MGYS00003194","metagenomic",,"SRR5917756",
"MGYA00245745","4.1","ERS2085256","MGYS00003488","metagenomic",,"ERR2245464",
"MGYA00223231","4.1","SRS2423097","MGYS00003194","metagenomic",,"SRR5924811",
"MGYA00211804","4.1","ERS2653029","MGYS00002961","metagenomic",,"ERR2739158",
"MGYA00222484","4.1","SRS2418876","MGYS00003194","metagenomic",,"SRR5918502",
"MGYA00211869","4.1","ERS2652938","MGYS00002961","metagenomic",,"ERR2738724",
"MGYA00211474","4.1","ERS2653008","MGYS00002961","metagenomic",,"ERR2739079",
"MGYA00232945","4.1","SRS3195061","MGYS00003194","metagenomic",,"SRR7595315",
"MGYA00224632","4.1","SRS2417568","MGYS00003194","metagenomic",,"SRR6403211",
"MGYA00222793","4.1","SRS2418840","MGYS00003194","metagenomic",,"SRR5918811",
"MGYA00211777","4.1","ERS2652980","MGYS00002961","metagenomic",,"ERR2738914",
"MGYA00212288","4.1","ERS2652964","MGYS00002961","metagenomic",,"ERR2738869",
"MGYA00211617","4.1","ERS2653005","MGYS00002961","metagenomic",,"ERR2739061",
"MGYA00245657","4.1","ERS2085367","MGYS00003488","metagenomic",,"ERR2241922",
"MGYA00223363","4.1","SRS2423120","MGYS00003194","metagenomic",,"SRR5924943",
"MGYA00224851","4.1","SRS2417640","MGYS00003194","metagenomic",,"SRR6403430",
"MGYA00211791","4.1","ERS2652938","MGYS00002961","metagenomic",,"ERR2738722",
"MGYA00221271","4.1","SRS2417914","MGYS00003194","metagenomic",,"SRR5916778",
"MGYA00222767","4.1","SRS2418835","MGYS00003194","metagenomic",,"SRR5918785",
"MGYA00199082","4.1","ERS2509114","MGYS00002706","metagenomic",,"ERR2597415",
"MGYA00212201","4.1","ERS2652923","MGYS00002961","metagenomic",,"ERR2738647",
"MGYA00157152","4.1","ERS1704340","MGYS00001311","metagenomic",,"ERR1956828",
"MGYA00152830","4.1","SRS2472193","MGYS00002301","metagenomic",,"SRR5983373",
"MGYA00220419","4.1","SRS2417522","MGYS00003194","metagenomic",,"SRR5915428",
"MGYA00153180","4.1","SRS190975","MGYS00000296","metagenomic",,"SRR192554",
"MGYA00211906","4.1","ERS2652969","MGYS00002961","metagenomic",,"ERR2739198",
"MGYA00199226","4.1","ERS2509100","MGYS00002706","metagenomic",,"ERR2597401",
"MGYA00211912","4.1","ERS2652994","MGYS00002961","metagenomic",,"ERR2738998",
"MGYA00245542","4.1","ERS2085252","MGYS00003488","metagenomic",,"ERR2241807",
"MGYA00224608","4.1","SRS2417570","MGYS00003194","metagenomic",,"SRR6403187",
"MGYA00220810","4.1","SRS2417686","MGYS00003194","metagenomic",,"SRR5915819",
"MGYA00148980","4.1","SRS1214234","MGYS00002230","metagenomic",,"SRR6365019",
"MGYA00220242","4.1","SRS2417550","MGYS00003194","metagenomic",,"SRR5915251",
"MGYA00242271","4.1","SRS2531749","MGYS00003475","metagenomic",,"SRR6060216",
"MGYA00199234","4.1","ERS2509112","MGYS00002706","metagenomic",,"ERR2597413",
"MGYA00149072","4.1","SRS1214238","MGYS00002230","metagenomic",,"SRR6365021",
"MGYA00232900","4.1","SRS3195036","MGYS00003194","metagenomic",,"SRR7595270",
"MGYA00218232","4.1","ERS2765146","MGYS00003179","metagenomic",,"ERR2815296",
"MGYA00211756","4.1","ERS2652941","MGYS00002961","metagenomic",,"ERR2738739",
"MGYA00211962","4.1","ERS2652995","MGYS00002961","metagenomic",,"ERR2739001",
"MGYA00157162","4.1","ERS1732942","MGYS00001311","metagenomic",,"ERR1974339",
"MGYA00245433","4.1","ERS2085143","MGYS00003488","metagenomic",,"ERR2241698",
"MGYA00152972","4.1","SRS2472262","MGYS00002301","metagenomic",,"SRR5983277",
"MGYA00245523","4.1","ERS2085233","MGYS00003488","metagenomic",,"ERR2241788",
"MGYA00220580","4.1","SRS2417790","MGYS00003194","metagenomic",,"SRR5915589",
"MGYA00212150","4.1","ERS2653075","MGYS00002961","metagenomic",,"ERR2739390",
"MGYA00153024","4.1","SRS2441848","MGYS00002301","metagenomic",,"SRR5947862",
"MGYA00152053","4.1","ERS2176281","MGYS00002286","metagenomic",,"ERR2281799",
"MGYA00212117","4.1","ERS2653080","MGYS00002961","metagenomic",,"ERR2739174",
"MGYA00245594","4.1","ERS2085304","MGYS00003488","metagenomic",,"ERR2241859",
"MGYA00245611","4.1","ERS2085321","MGYS00003488","metagenomic",,"ERR2241876",
"MGYA00199152","4.1","ERS2509180","MGYS00002706","metagenomic",,"ERR2597481",
"MGYA00211880","4.1","ERS2653085","MGYS00002961","metagenomic",,"ERR2739188",
"MGYA00245524","4.1","ERS2085234","MGYS00003488","metagenomic",,"ERR2241789",
"MGYA00212107","4.1","ERS2652961","MGYS00002961","metagenomic",,"ERR2738853",
"MGYA00211966","4.1","ERS2653066","MGYS00002961","metagenomic",,"ERR2739360",
"MGYA00162873","4.1","ERS1871417","MGYS00001935","metagenomic",,"ERR2098399",
"MGYA00245371","4.1","ERS2085081","MGYS00003488","metagenomic",,"ERR2241636",
"MGYA00211678","4.1","ERS2653065","MGYS00002961","metagenomic",,"ERR2739357",
"MGYA00199143","4.1","ERS2509106","MGYS00002706","metagenomic",,"ERR2597407",
"MGYA00245650","4.1","ERS2085360","MGYS00003488","metagenomic",,"ERR2241915",
"MGYA00153046","4.1","SRS2472869","MGYS00002301","metagenomic",,"SRR5983353",
"MGYA00212177","4.1","ERS2653013","MGYS00002961","metagenomic",,"ERR2739108",
"MGYA00245642","4.1","ERS2085352","MGYS00003488","metagenomic",,"ERR2241907",
"MGYA00248949","4.1","ERS2876945","MGYS00003605","metagenomic",,"ERR2868531",
"MGYA00245370","4.1","ERS2085080","MGYS00003488","metagenomic",,"ERR2241635",
"MGYA00245540","4.1","ERS2085250","MGYS00003488","metagenomic",,"ERR2241805",
"MGYA00211733","4.1","ERS2652911","MGYS00002961","metagenomic",,"ERR2738607",
"MGYA00211969","4.1","ERS2652969","MGYS00002961","metagenomic",,"ERR2739196",
"MGYA00212083","4.1","ERS2653010","MGYS00002961","metagenomic",,"ERR2739091",
"MGYA00218214","4.1","ERS2765140","MGYS00003179","metagenomic",,"ERR2815290",
"MGYA00211874","4.1","ERS2652898","MGYS00002961","metagenomic",,"ERR2738570",
"MGYA00211955","4.1","ERS2652930","MGYS00002961","metagenomic",,"ERR2738679",
"MGYA00245396","4.1","ERS2085106","MGYS00003488","metagenomic",,"ERR2241661",
"MGYA00152990","4.1","SRS2441881","MGYS00002301","metagenomic",,"SRR5947829",
"MGYA00152800","4.1","SRS2472842","MGYS00002301","metagenomic",,"SRR5983440",
"MGYA00153052","4.1","SRS2472302","MGYS00002301","metagenomic",,"SRR5983459",
"MGYA00220464","4.1","SRS2417770","MGYS00003194","metagenomic",,"SRR5915473",
"MGYA00218227","4.1","ERS2765158","MGYS00003179","metagenomic",,"ERR2815307",
"MGYA00163010","4.1","ERS1871441","MGYS00001935","metagenomic",,"ERR2098407",
"MGYA00157173","4.1","ERS1705206","MGYS00001311","metagenomic",,"ERR1956852",
"MGYA00222655","4.1","SRS2418805","MGYS00003194","metagenomic",,"SRR5918673",
"MGYA00234794","4.1","SRS3194107","MGYS00003194","metagenomic",,"SRR7597462",
"MGYA00199210","4.1","ERS2509205","MGYS00002706","metagenomic",,"ERR2597506",
"MGYA00211585","4.1","ERS2652933","MGYS00002961","metagenomic",,"ERR2738695",
"MGYA00245512","4.1","ERS2085222","MGYS00003488","metagenomic",,"ERR2241777",
"MGYA00166661","4.1","ERS2464038","MGYS00002388","metagenomic",,"ERR2560588",
"MGYA00199211","4.1","ERS2509045","MGYS00002706","metagenomic",,"ERR2597346",
"MGYA00245619","4.1","ERS2085329","MGYS00003488","metagenomic",,"ERR2241884",
"MGYA00166568","4.1","ERS2464046","MGYS00002388","metagenomic",,"ERR2560613",
"MGYA00149037","4.1","SRS1213918","MGYS00002230","metagenomic",,"SRR6365032",
"MGYA00211885","4.1","ERS2652963","MGYS00002961","metagenomic",,"ERR2738863",
"MGYA00151861","4.1","SRS943645","MGYS00001174","metagenomic",,"SRR2037085",
"MGYA00166572","4.1","ERS2464068","MGYS00002388","metagenomic",,"ERR2560679",
"MGYA00242262","4.1","SRS2531759","MGYS00003475","metagenomic",,"SRR6060207",
"MGYA00245359","4.1","ERS2085069","MGYS00003488","metagenomic",,"ERR2241624",
"MGYA00153027","4.1","SRS2472320","MGYS00002301","metagenomic",,"SRR5983442",
"MGYA00149017","4.1","SRS1214257","MGYS00002230","metagenomic",,"SRR6365011",
"MGYA00212292","4.1","ERS2652923","MGYS00002961","metagenomic",,"ERR2738649",
"MGYA00212256","4.1","ERS2653073","MGYS00002961","metagenomic",,"ERR2739382",
"MGYA00199076","4.1","ERS2509133","MGYS00002706","metagenomic",,"ERR2597434",
"MGYA00149007","4.1","SRS1213912","MGYS00002230","metagenomic",,"SRR6365027",
"MGYA00211614","4.1","ERS2653035","MGYS00002961","metagenomic",,"ERR2739257",
"MGYA00211684","4.1","ERS2652955","MGYS00002961","metagenomic",,"ERR2738816",
"MGYA00245728","4.1","ERS2085083","MGYS00003488","metagenomic",,"ERR2245447",
"MGYA00211776","4.1","ERS2653084","MGYS00002961","metagenomic",,"ERR2739185",
"MGYA00245704","4.1","ERS2085414","MGYS00003488","metagenomic",,"ERR2241969",
"MGYA00199113","4.1","ERS2509165","MGYS00002706","metagenomic",,"ERR2597466",
"MGYA00211541","4.1","ERS2653067","MGYS00002961","metagenomic",,"ERR2739365",
"MGYA00147260","4.1","ERS2178248","MGYS00002192","metagenomic",,"ERR2281863",
"MGYA00220804","4.1","SRS2417685","MGYS00003194","metagenomic",,"SRR5915813",
"MGYA00212179","4.1","ERS2652942","MGYS00002961","metagenomic",,"ERR2738747",
"MGYA00219843","4.1","SRS2409065","MGYS00003194","metagenomic",,"SRR5902470",
"MGYA00162853","4.1","ERS1871419","MGYS00001935","metagenomic",,"ERR2098401",
"MGYA00224715","4.1","SRS2406778","MGYS00003194","metagenomic",,"SRR6403294",
"MGYA00222851","4.1","SRS2418782","MGYS00003194","metagenomic",,"SRR5918869",
"MGYA00220284","4.1","SRS2417566","MGYS00003194","metagenomic",,"SRR5915293",
"MGYA00222126","4.1","SRS2418096","MGYS00003194","metagenomic",,"SRR5917638",
"MGYA00232845","4.1","SRS3195025","MGYS00003194","metagenomic",,"SRR7595215",
"MGYA00245641","4.1","ERS2085351","MGYS00003488","metagenomic",,"ERR2241906",
"MGYA00222336","4.1","SRS2418234","MGYS00003194","metagenomic",,"SRR5917848",
"MGYA00199198","4.1","ERS2509119","MGYS00002706","metagenomic",,"ERR2597420",
"MGYA00222577","4.1","SRS2418890","MGYS00003194","metagenomic",,"SRR5918595",
"MGYA00234973","4.1","SRS3194168","MGYS00003194","metagenomic",,"SRR7597641",
"MGYA00221361","4.1","SRS2417936","MGYS00003194","metagenomic",,"SRR5916868",
"MGYA00224947","4.1","SRS2406767","MGYS00003194","metagenomic",,"SRR6403526",
"MGYA00220643","4.1","SRS2417804","MGYS00003194","metagenomic",,"SRR5915652",
"MGYA00223038","4.1","SRS2423011","MGYS00003194","metagenomic",,"SRR5924618",
"MGYA00212250","4.1","ERS2652952","MGYS00002961","metagenomic",,"ERR2738798",
"MGYA00166588","4.1","ERS2464072","MGYS00002388","metagenomic",,"ERR2560692",
"MGYA00211862","4.1","ERS2652948","MGYS00002961","metagenomic",,"ERR2738775",
"MGYA00245583","4.1","ERS2085293","MGYS00003488","metagenomic",,"ERR2241848",
"MGYA00242270","4.1","SRS2531750","MGYS00003475","metagenomic",,"SRR6060215",
"MGYA00149080","4.1","SRS1214254","MGYS00002230","metagenomic",,"SRR6365008",
"MGYA00220051","4.1","SRS2417617","MGYS00003194","metagenomic",,"SRR5915060",
"MGYA00152808","4.1","SRS2472305","MGYS00002301","metagenomic",,"SRR5983457",
"MGYA00212195","4.1","ERS2653000","MGYS00002961","metagenomic",,"ERR2739032",
"MGYA00157194","4.1","ERS1705664","MGYS00001311","metagenomic",,"ERR1956871",
"MGYA00166597","4.1","ERS2464054","MGYS00002388","metagenomic",,"ERR2560636",
"MGYA00212187","4.1","ERS2652981","MGYS00002961","metagenomic",,"ERR2738920",
"MGYA00152847","4.1","SRS2472189","MGYS00002301","metagenomic",,"SRR5983379",
"MGYA00233004","4.1","SRS3195107","MGYS00003194","metagenomic",,"SRR7595374",
"MGYA00151870","4.1","SRS511713","MGYS00001174","metagenomic",,"SRR1044035",
"MGYA00212275","4.1","ERS2652934","MGYS00002961","metagenomic",,"ERR2738699",
"MGYA00153173","4.1","SRS190985","MGYS00000296","metagenomic",,"SRR192672",
"MGYA00199165","4.1","ERS2509082","MGYS00002706","metagenomic",,"ERR2597383",
"MGYA00163011","4.1","ERS1871460","MGYS00001935","metagenomic",,"ERR2098410",
"MGYA00222717","4.1","SRS2418821","MGYS00003194","metagenomic",,"SRR5918735",
"MGYA00211657","4.1","ERS2652968","MGYS00002961","metagenomic",,"ERR2738891",
"MGYA00211459","4.1","ERS2653077","MGYS00002961","metagenomic",,"ERR2739397",
"MGYA00223276","4.1","SRS2423050","MGYS00003194","metagenomic",,"SRR5924856",
"MGYA00222105","4.1","SRS2418089","MGYS00003194","metagenomic",,"SRR5917617",
"MGYA00212198","4.1","ERS2652972","MGYS00002961","metagenomic",,"ERR2739208",
"MGYA00232743","4.1","SRS3195069","MGYS00003194","metagenomic",,"SRR7595113",
"MGYA00211584","4.1","ERS2653021","MGYS00002961","metagenomic",,"ERR2739239",
"MGYA00166565","4.1","ERS2464057","MGYS00002388","metagenomic",,"ERR2560647",
"MGYA00222388","4.1","SRS2418852","MGYS00003194","metagenomic",,"SRR5918406",
"MGYA00199237","4.1","ERS2509084","MGYS00002706","metagenomic",,"ERR2597385",
"MGYA00211863","4.1","ERS2652972","MGYS00002961","metagenomic",,"ERR2739207",
